Year,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text
2018,11520,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,43.0,,,42.6,43.5,43341,POINT (-73.5836584 40.6510619),11520,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11530,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,34.4,,,33.7,35.1,27273,POINT (-73.635106 40.72433129),11530,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11542,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,39.1,,,38.5,39.6,27633,POINT (-73.62862007 40.8709269),11542,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11545,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.0,,,34.2,35.8,12065,POINT (-73.562985 40.81383816),11545,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11547,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.3,,,34.0,36.7,793,POINT (-73.64643444 40.82896869),11547,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11548,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.3,,,35.4,38.6,2780,POINT (-73.592272 40.81881615),11548,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11549,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,36.0,,,30.9,39.7,2922,POINT (-73.60274559 40.71723979),11549,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11550,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,46.3,,,45.9,46.7,56435,POINT (-73.6200978 40.70171304),11550,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11552,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,39.9,,,39.3,40.5,23616,POINT (-73.65130897 40.69225206),11552,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11553,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,45.2,,,44.7,45.8,26034,POINT (-73.59190512 40.70695528),11553,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11554,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,38.3,,,37.7,38.9,38132,POINT (-73.56020974 40.71958419),11554,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11557,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.4,,,34.2,36.5,7823,POINT (-73.68365475 40.6356441),11557,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11558,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,38.5,,,37.6,39.5,8370,POINT (-73.65323296 40.60529263),11558,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11559,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.2,,,34.0,36.5,8176,POINT (-73.72000481 40.60763916),11559,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11560,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.9,,,34.9,36.8,6464,POINT (-73.59020461 40.88041241),11560,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11561,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.2,,,36.7,37.7,37280,POINT (-73.64565614 40.58901513),11561,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11563,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,36.9,,,36.2,37.7,22666,POINT (-73.67372797 40.65725331),11563,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11565,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,36.2,,,35.0,37.4,8690,POINT (-73.672098 40.67653841),11565,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11566,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.9,,,35.2,36.5,35321,POINT (-73.55601512 40.66714522),11566,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11568,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.0,,,35.8,38.0,4555,POINT (-73.59650303 40.78696522),11568,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11569,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,33.3,,,31.8,34.9,1398,POINT (-73.58217902 40.59002247),11569,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11570,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,36.1,,,35.5,36.7,26646,POINT (-73.63858847 40.66569661),11570,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11572,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,36.6,,,36.0,37.3,30574,POINT (-73.63717095 40.63325448),11572,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11575,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,47.5,,,46.7,48.2,16272,POINT (-73.58595 40.6819911),11575,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11576,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,34.7,,,34.1,35.4,12366,POINT (-73.64165177 40.80522323),11576,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11577,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.8,,,35.2,36.5,12337,POINT (-73.63886598 40.78326634),11577,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11579,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.6,,,33.9,37.5,5055,POINT (-73.64393251 40.84401955),11579,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11580,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,41.0,,,40.6,41.4,40113,POINT (-73.70361712 40.67499268),11580,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11581,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,38.1,,,37.5,38.7,20844,POINT (-73.71494 40.65564894),11581,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11590,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,40.7,,,40.3,41.1,45768,POINT (-73.5821175 40.75899448),11590,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11596,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,36.5,,,35.8,37.3,10480,POINT (-73.64230743 40.75966726),11596,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11598,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.2,,,34.2,36.1,13328,POINT (-73.72201626 40.63537039),11598,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11691,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,42.8,,,42.4,43.2,60035,POINT (-73.7612704 40.60133003),11691,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11692,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,45.1,,,44.5,45.7,18540,POINT (-73.79649225 40.59301128),11692,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11693,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,39.8,,,39.1,40.5,11916,POINT (-73.81077384 40.58817327),11693,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11694,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.2,,,34.5,35.8,20408,POINT (-73.84439938 40.57765105),11694,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11697,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,31.7,,,30.0,33.4,4079,POINT (-73.91892975 40.55780716),11697,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
